speciesKey	scientificName	rank	taxonomicStatus	includes
5166339	Lepas anatifera Linnaeus, 1758	SPECIES	ACCEPTED	5166339: Lepas anatifera Linnaeus, 1758
5166359	Labidocera wollastoni (Lubbock, 1857)	SPECIES	ACCEPTED	5166359: Labidocera wollastoni (Lubbock, 1857)
5166379	Temora longicornis (Müller O.F., 1785)	SPECIES	ACCEPTED	5166379: Temora longicornis (Müller O.F., 1785)
5166385	Isias clavipes Boeck, 1865	SPECIES	ACCEPTED	5166385: Isias clavipes Boeck, 1865
5166394	Calanus helgolandicus (Claus, 1863)	SPECIES	ACCEPTED	5166394: Calanus helgolandicus (Claus, 1863)
5166612	Sacculina carcini Thompson, 1836	SPECIES	ACCEPTED	5166612: Sacculina carcini Thompson, 1836
5166639	Oithona similis Claus, 1866	SPECIES	ACCEPTED	5166639: Oithona similis Claus, 1866
5166642	Oithona nana Giesbrecht, 1893	SPECIES	ACCEPTED	5166642: Oithona nana Giesbrecht, 1893
5166680	Paracyclops fimbriatus (Fischer, 1853)	SPECIES	DOUBTFUL	5166680: Paracyclops fimbriatus (Fischer, 1853)
5166886	Isotoma viridis Bourlet, 1839	SPECIES	ACCEPTED	5166886: Isotoma viridis Bourlet, 1839
5166899	Isotoma notabilis Schaeffer, 1896	SPECIES	ACCEPTED	2120418: Parisotoma notabilis (Schäffer, 1896)
5166916	Isotoma violacea Tullberg, 1876	SPECIES	ACCEPTED	7866595: Desoria violacea (Tullberg, 1876)
5166934	Isotoma sensibilis Tullberg, 1876	SPECIES	ACCEPTED	4538787: Pseudisotoma sensibilis (Tullberg, 1876)
5166977	Onychiurus sibiricus (Tullberg, 1876)	SPECIES	ACCEPTED	4538034: Hymenaphorura sibirica (Tullberg, 1876)
5167004	Onychiurus inermis (Tullberg, 1869)	SPECIES	ACCEPTED	4538183: Deuteraphorura inermis (Tullberg, 1869)
5167031	Tullbergia callipygos Borner, 1902	SPECIES	ACCEPTED	4538516: Paratullbergia callipygos (Börner, 1902)
5167040	Tullbergia yosii (Rusek, 1967)	SPECIES	ACCEPTED	4538468: Mesaphorura yosii (Rusek, 1967)
5167043	Tullbergia macrochaeta (Rusek, 1976)	SPECIES	ACCEPTED	2120549: Mesaphorura macrochaeta Rusek, 1976
5167099	Schaefferia willemi (Bonet, 1930)	SPECIES	ACCEPTED	5167099: Schaefferia willemi (Bonet, 1930)
5167126	Odontella armata (Axelson, 1903)	SPECIES	ACCEPTED	2121952: Xenyllodes armata Axelson, 1903
5167758	Chthonius tetrachelatus Preyssler, 1790	SPECIES	ACCEPTED	5167758: Chthonius tetrachelatus Preyssler, 1790
5168229	Micaria albovittata (Lucas, 1846)	SPECIES	ACCEPTED	5720447: Micaria romana L.Koch, 1866
5168242	Micaria subopaca Westring, 1861	SPECIES	ACCEPTED	5168242: Micaria subopaca Westring, 1861
5168243	Micaria pulicaria (Sundevall, 1831)	SPECIES	ACCEPTED	5168243: Micaria pulicaria (Sundevall, 1831)
5168255	Micaria fulgens (Walckenaer, 1802)	SPECIES	ACCEPTED	5168255: Micaria fulgens (Walckenaer, 1802)
5168258	Micaria silesiaca L.Koch, 1875	SPECIES	ACCEPTED	5168258: Micaria silesiaca L.Koch, 1875
5168264	Micaria dives (Lucas, 1846)	SPECIES	ACCEPTED	5168264: Micaria dives (Lucas, 1846)
5168302	Micaria guttulata (C.L.Koch, 1839)	SPECIES	ACCEPTED	5168302: Micaria guttulata (C.L.Koch, 1839)
5168303	Micaria formicaria (Sundevall, 1831)	SPECIES	ACCEPTED	5168303: Micaria formicaria (Sundevall, 1831)
5168316	Poecilochroa variana (C.L.Koch, 1839)	SPECIES	ACCEPTED	5168316: Poecilochroa variana (C.L.Koch, 1839)
5168403	Hypomma bituberculatum (Wider, 1834)	SPECIES	ACCEPTED	5168403: Hypomma bituberculatum (Wider, 1834)
5168408	Hypomma fulvum (Bösenberg, 1902)	SPECIES	ACCEPTED	5168408: Hypomma fulvum (Bösenberg, 1902)
5168410	Hypomma cornutum (Blackwall, 1833)	SPECIES	ACCEPTED	5168410: Hypomma cornutum (Blackwall, 1833)
5168442	Savignia frontata Blackwall, 1833	SPECIES	ACCEPTED	9555658: Savignya frontata Blackwall, 1833
5168728	Hahnia nava (Blackwall, 1841)	SPECIES	ACCEPTED	5168728: Hahnia nava (Blackwall, 1841)
5168738	Hahnia helveola Simon, 1875	SPECIES	ACCEPTED	5168738: Hahnia helveola Simon, 1875
5168759	Hahnia ononidum Simon, 1875	SPECIES	ACCEPTED	5168759: Hahnia ononidum Simon, 1875
5168802	Hahnia pusilla C.L.Koch, 1841	SPECIES	ACCEPTED	5168802: Hahnia pusilla C.L.Koch, 1841
5168969	Scytodes thoracica (Latreille, 1802)	SPECIES	ACCEPTED	5168969: Scytodes thoracica (Latreille, 1802)
5169122	Aulonia albimana (Walckenaer, 1805)	SPECIES	ACCEPTED	5169122: Aulonia albimana (Walckenaer, 1805)
5169415	Philodromus buxi Simon, 1884	SPECIES	ACCEPTED	5169415: Philodromus buxi Simon, 1884
5169432	Philodromus collinus C.L.Koch, 1835	SPECIES	ACCEPTED	5169432: Philodromus collinus C.L.Koch, 1835
5169448	Philodromus albidus Kulczyński, 1911	SPECIES	ACCEPTED	5169448: Philodromus albidus Kulczyński, 1911
5169517	Philodromus margaritatus (Clerck, 1757)	SPECIES	ACCEPTED	5169517: Philodromus margaritatus (Clerck, 1757)
5169521	Philodromus emarginatus (Schrank, 1803)	SPECIES	ACCEPTED	5169521: Philodromus emarginatus (Schrank, 1803)
5169527	Philodromus dispar Walckenaer, 1826	SPECIES	ACCEPTED	5169527: Philodromus dispar Walckenaer, 1826
5169549	Philodromus poecilus (Thorell, 1872)	SPECIES	ACCEPTED	5169549: Philodromus poecilus (Thorell, 1872)
5169559	Philodromus rufus Walckenaer, 1826	SPECIES	ACCEPTED	5169559: Philodromus rufus Walckenaer, 1826
5169587	Philodromus cespitum (Walckenaer, 1802)	SPECIES	ACCEPTED	5169587: Philodromus cespitum (Walckenaer, 1802)
5169589	Philodromus praedatus O.Pickard-Cambridge, 1871	SPECIES	ACCEPTED	5169589: Philodromus praedatus O.Pickard-Cambridge, 1871
5169604	Philodromus longipalpis Simon, 1870	SPECIES	ACCEPTED	5169604: Philodromus longipalpis Simon, 1870
5169959	Segestria senoculata (Linnaeus, 1758)	SPECIES	ACCEPTED	5169959: Segestria senoculata (Linnaeus, 1758)
5169968	Segestria florentina (Rossi, 1790)	SPECIES	ACCEPTED	5169968: Segestria florentina (Rossi, 1790)
5169972	Segestria bavarica C.L.Koch, 1843	SPECIES	ACCEPTED	5169972: Segestria bavarica C.L.Koch, 1843
5170066	Pachygnatha clercki Sundevall, 1823	SPECIES	ACCEPTED	5170066: Pachygnatha clercki Sundevall, 1823
5170067	Pachygnatha listeri Sundevall, 1830	SPECIES	ACCEPTED	5170067: Pachygnatha listeri Sundevall, 1830
5170070	Pachygnatha degeeri Sundevall, 1830	SPECIES	ACCEPTED	5170070: Pachygnatha degeeri Sundevall, 1830
5170958	Theonoe minutissima (O.Pickard-Cambridge, 1879)	SPECIES	ACCEPTED	5170958: Theonoe minutissima (O.Pickard-Cambridge, 1879)
5170966	Zilla diodia (Walckenaer, 1802)	SPECIES	ACCEPTED	5170966: Zilla diodia (Walckenaer, 1802)
5170994	Argiope bruennichi (Scopoli, 1772)	SPECIES	ACCEPTED	5170994: Argiope bruennichi (Scopoli, 1772)
5171516	Synema globosum (Fabricius, 1775)	SPECIES	ACCEPTED	2165357: Xysticus kochi Thorell, 1872 | 5171516: Synema globosum (Fabricius, 1775) | 6098907: Synaema globosum (Fabricius, 1775)
5171636	Atypus piceus (Sulzer, 1776)	SPECIES	ACCEPTED	5171636: Atypus piceus (Sulzer, 1776)
5171650	Atypus affinis Eichwald, 1830	SPECIES	ACCEPTED	5171650: Atypus affinis Eichwald, 1830
5172110	Euophrys frontalis (Walckenaer, 1802)	SPECIES	ACCEPTED	5172110: Euophrys frontalis (Walckenaer, 1802)
5172779	Euophrys petrensis C.L.Koch, 1837	SPECIES	ACCEPTED	5172779: Euophrys petrensis C.L.Koch, 1837
5173794	Hygrobates nigromaculatus Lebert, 1879	SPECIES	ACCEPTED	5173794: Hygrobates nigromaculatus Lebert, 1879
5173801	Hygrobates fluviatilis (Strom, 1768)	SPECIES	ACCEPTED	5173801: Hygrobates fluviatilis (Strom, 1768)
5173802	Hygrobates longipalpis (Hermann, 1804)	SPECIES	ACCEPTED	5173802: Hygrobates longipalpis (Hermann, 1804)
5173877	Hydrachna conjecta Koenike, 1895	SPECIES	ACCEPTED	5173877: Hydrachna conjecta Koenike, 1895
5173878	Hydrachna cruenta Muller, 1776	SPECIES	ACCEPTED	5173878: Hydrachna cruenta Muller, 1776
5173898	Eylais extendens Muller, 1776	SPECIES	ACCEPTED	5173898: Eylais extendens Muller, 1776
5175583	Ione thoracica (Montagu, 1808)	SPECIES	ACCEPTED	5175583: Ione thoracica (Montagu, 1808)
5176255	Idotea linearis (Linnaeus, 1766)	SPECIES	ACCEPTED	5176255: Idotea linearis (Linnaeus, 1766)
5176315	Oniscus asellus Linnaeus, 1758	SPECIES	ACCEPTED	5176315: Oniscus asellus Linnaeus, 1758
5177089	Jaera istri Veuille, 1979	SPECIES	ACCEPTED	5177089: Jaera istri Veuille, 1979
5177188	Eurydice pulchra Leach, 1815	SPECIES	ACCEPTED	5177188: Eurydice pulchra Leach, 1815
5177195	Eurydice spinigera Hansen, 1890	SPECIES	ACCEPTED	5177195: Eurydice spinigera Hansen, 1890
5177409	Cumopsis longipes (Dohrn, 1869)	SPECIES	ACCEPTED	5177409: Cumopsis longipes (Dohrn, 1869)
5177413	Cumopsis goodsir (Van Beneden, 1861)	SPECIES	ACCEPTED	5177413: Cumopsis goodsir (Van Beneden, 1861)
5177421	Iphinoe trispinosa (Goodsir, 1843)	SPECIES	ACCEPTED	5177421: Iphinoe trispinosa (Goodsir, 1843)
5177646	Hyperia galba (Montagu, 1813)	SPECIES	ACCEPTED	5177646: Hyperia galba (Montagu, 1813)
5177720	Nototropis swammerdamei (H.Milne Edwards, 1830)	SPECIES	ACCEPTED	5177720: Nototropis swammerdamei (H.Milne Edwards, 1830) | 8179464: Atylus swammerdamei (H.Milne Edwards, 1830)
5177807	Lysianassa ceratina (Walker, 1889)	SPECIES	ACCEPTED	5177807: Lysianassa ceratina (Walker, 1889)
5177825	Incisocalliope aestuarius (Watling & Maurer, 1973)	SPECIES	ACCEPTED	5177825: Incisocalliope aestuarius (Watling & Maurer, 1973)
5177832	Synchelidium haplocheles (Grube, 1864)	SPECIES	ACCEPTED	5177832: Synchelidium haplocheles (Grube, 1864)
5177835	Synchelidium maculatum Stebbing, 1906	SPECIES	ACCEPTED	5177835: Synchelidium maculatum Stebbing, 1906
5177998	Leucothoe incisa Robertson, 1892	SPECIES	ACCEPTED	5177998: Leucothoe incisa Robertson, 1892
5178007	Leucothoe lilljeborgi Boeck, 1861	SPECIES	ACCEPTED	5178007: Leucothoe lilljeborgi Boeck, 1861
5178052	Caprella equilibra Say, 1818	SPECIES	ACCEPTED	5178052: Caprella equilibra Say, 1818
5178057	Caprella mutica Schurin, 1935	SPECIES	ACCEPTED	5178057: Caprella mutica Schurin, 1935
5178080	Caprella linearis (Linnaeus, 1767)	SPECIES	ACCEPTED	5178080: Caprella linearis (Linnaeus, 1767)
5178289	Thia scutellata (Fabricius, 1793)	SPECIES	ACCEPTED	5178289: Thia scutellata (Fabricius, 1793)
5178347	Galathea squamifera Leach, 1814	SPECIES	ACCEPTED	5178347: Galathea squamifera Leach, 1814
5178355	Porcellana longicornis	SPECIES	ACCEPTED	5178355: Porcellana longicornis | 5178356: Pisidia longicornis
5178380	Callianassa subterranea (Montagu, 1808)	SPECIES	ACCEPTED	5178380: Callianassa subterranea (Montagu, 1808)
5178386	Callianassa tyrrhena (Petagna, 1792)	SPECIES	ACCEPTED	4309554: Pestarella tyrrhena (Petagna, 1792) | 5178386: Callianassa tyrrhena (Petagna, 1792)
5178595	Carcinus maenas (Linnaeus, 1758)	SPECIES	ACCEPTED	5178595: Carcinus maenas (Linnaeus, 1758)
5178664	Hippolyte varians Leach, 1814	SPECIES	ACCEPTED	5178664: Hippolyte varians Leach, 1814
5178692	Macropodia linaresi Forest & Zariquiey-	SPECIES	ACCEPTED	5178692: Macropodia linaresi Forest & Zariquiey-
5178695	Macropodia tenuirostris (Leach, 1814)	SPECIES	ACCEPTED	5178695: Macropodia tenuirostris (Leach, 1814)
5178697	Macropodia rostrata (Linnaeus, 1761)	SPECIES	ACCEPTED	5178697: Macropodia rostrata (Linnaeus, 1761)
5178840	Tanais dulongii (Audouin, 1826)	SPECIES	ACCEPTED	5178840: Tanais dulongii (Audouin, 1826)
5179027	Scutigera coleoptrata Linnaeus, 1758	SPECIES	ACCEPTED	5179027: Scutigera coleoptrata Linnaeus, 1758
5179972	Leptodora kindti (Focke, 1844)	SPECIES	ACCEPTED	5179972: Leptodora kindti (Focke, 1844)
5179973	Evadne nordmanni Loven, 1836	SPECIES	ACCEPTED	5179973: Evadne nordmanni Loven, 1836
5180050	Alona quadrangularis (O.F.Müller, 1776)	SPECIES	ACCEPTED	5180050: Alona quadrangularis (O.F.Müller, 1776)
5180060	Alona affinis (Leydig, 1860)	SPECIES	ACCEPTED	5180060: Alona affinis (Leydig, 1860)
5180061	Alona costata Sars, 1862	SPECIES	ACCEPTED	5180061: Alona costata Sars, 1862
5180066	Alona guttata Sars, 1862	SPECIES	ACCEPTED	5180066: Alona guttata Sars, 1862
5182343	Haliclona xena De Weerdt, 1986	SPECIES	ACCEPTED	5182343: Haliclona xena De Weerdt, 1986
5183974	Metridium senile (Linnaeus, 1761)	SPECIES	ACCEPTED	5183974: Metridium senile (Linnaeus, 1761)
5185175	Alcyonium digitatum Linnaeus, 1758	SPECIES	ACCEPTED	5185175: Alcyonium digitatum Linnaeus, 1758
5185425	Chrysaora hysoscella (Linnaeus, 1767)	SPECIES	ACCEPTED	5185425: Chrysaora hysoscella (Linnaeus, 1767)
5185552	Zanclea costata Gegenbaur, 1857	SPECIES	ACCEPTED	5185552: Zanclea costata Gegenbaur, 1857
5185603	Tubularia indivisa Linnaeus, 1758	SPECIES	ACCEPTED	5185603: Tubularia indivisa Linnaeus, 1758
5185703	Amphinema dinema (Péron & Lesueur, 1810)	SPECIES	ACCEPTED	5185703: Amphinema dinema (Péron & Lesueur, 1810)
5185782	Hydra vulgaris Pallas, 1766	SPECIES	ACCEPTED	5185782: Hydra vulgaris Pallas, 1766
5186409	Phoronis pallida Silén, 1952	SPECIES	ACCEPTED	5186409: Phoronis pallida Silén, 1952
5187835	Ophiothrix fragilis (Abildgaard, 1789)	SPECIES	ACCEPTED	5187835: Ophiothrix fragilis (Abildgaard, 1789)
5188151	Spatangus purpureus O.F.Müller, 1776	SPECIES	ACCEPTED	5188151: Spatangus purpureus O.F.Müller, 1776
5188358	Monoposthia costata (Bastian, 1865)	SPECIES	ACCEPTED	5188358: Monoposthia costata (Bastian, 1865) | 10311206: BOLD:ACQ3296
5188667	Globodera rostochiensis (Wollenweber, 1923)	SPECIES	ACCEPTED	7025629: Heterodera rostochiensis Wollenweber, 1923
5188676	Paratylenchus goodeyi Oostenbrink, 1953	SPECIES	ACCEPTED	5188676: Paratylenchus goodeyi Oostenbrink, 1953
5188847	Musculus costulatus (Risso, 1826)	SPECIES	ACCEPTED	5188847: Musculus costulatus (Risso, 1826)
5188971	Rangia cuneata (G.B.Sowerby I, 1832)	SPECIES	ACCEPTED	5188971: Rangia cuneata (G.B.Sowerby I, 1832)
5188981	Spisula solida (Linnaeus, 1758)	SPECIES	ACCEPTED	5188981: Spisula solida (Linnaeus, 1758)
5188985	Spisula elliptica (Brown, 1827)	SPECIES	ACCEPTED	5188985: Spisula elliptica (Brown, 1827)
5188986	Spisula subtruncata (da Costa, 1778)	SPECIES	ACCEPTED	5188986: Spisula subtruncata (da Costa, 1778)
5189032	Corbicula fluminalis (O.F.Müller, 1774)	SPECIES	ACCEPTED	5189032: Corbicula fluminalis (O.F.Müller, 1774)
5189053	Abra prismatica (Montagu, 1808)	SPECIES	ACCEPTED	5189053: Abra prismatica (Montagu, 1808)
5189061	Abra alba (W.Wood, 1802)	SPECIES	ACCEPTED	5189061: Abra alba (W.Wood, 1802)
5189085	Gari fervensis (Gmelin, 1791)	SPECIES	ACCEPTED	5189085: Gari fervensis (Gmelin, 1791)
5189106	Donax vittatus (da Costa, 1778)	SPECIES	ACCEPTED	5189106: Donax vittatus (da Costa, 1778)
5189155	Goodallia triangularis (Montagu, 1803)	SPECIES	ACCEPTED	5189155: Goodallia triangularis (Montagu, 1803)
5189257	Diplodonta rotundata (Montagu, 1803)	SPECIES	ACCEPTED	5189257: Diplodonta rotundata (Montagu, 1803)
5189337	Turtonia minuta (Fabricius, 1780)	SPECIES	ACCEPTED	5189337: Turtonia minuta (Fabricius, 1780)
5189484	Thracia phaseolina (Lamarck, 1818)	SPECIES	ACCEPTED	5189484: Thracia phaseolina (Lamarck, 1818) | 5728718: Thracia papyracea (Poli, 1791)
5189709	Armiger crista (Linnaeus, 1758)	SPECIES	ACCEPTED	2290963: Gyraulus crista (Linnaeus, 1758) | 5189709: Armiger crista (Linnaeus, 1758)
5189713	Menetus dilatatus (Gould, 1841)	SPECIES	ACCEPTED	5189713: Menetus dilatatus (Gould, 1841)
5189806	Physella acuta (Draparnaud, 1805)	SPECIES	ACCEPTED	2291118: Physa acuta Draparnaud, 1805 | 5189806: Physella acuta (Draparnaud, 1805) | 7790194: Haitia acuta (Draparnaud, 1805)
5189807	Physella heterostropha (Say, 1817)	SPECIES	ACCEPTED	5189807: Physella heterostropha (Say, 1817)
5189830	Ancylus fluviatilis Müller, 1774	SPECIES	ACCEPTED	5189830: Ancylus fluviatilis Müller, 1774
5189888	Radix auricularia (Linnaeus, 1758)	SPECIES	ACCEPTED	2291261: Lymnaea auricularia (Linnaeus, 1758) | 5189888: Radix auricularia (Linnaeus, 1758)
5190124	Onchidoris bilamellata (Linnaeus, 1767)	SPECIES	ACCEPTED	5190124: Onchidoris bilamellata (Linnaeus, 1767)
5190390	Patella ulyssiponensis Gmelin, 1791	SPECIES	ACCEPTED	5190390: Patella ulyssiponensis Gmelin, 1791
5190391	Patella vulgata Linnaeus, 1758	SPECIES	ACCEPTED	5190391: Patella vulgata Linnaeus, 1758
5190396	Patella depressa Pennant, 1777	SPECIES	ACCEPTED	5190396: Patella depressa Pennant, 1777
5190438	Limacina retroversa (J.Fleming, 1823)	SPECIES	ACCEPTED	5190438: Limacina retroversa (J.Fleming, 1823)
5190466	Pupilla muscorum (Linnaeus, 1758)	SPECIES	ACCEPTED	5190466: Pupilla muscorum (Linnaeus, 1758)
5190768	Oxychilus cellarius (O.F.Müller, 1774)	SPECIES	ACCEPTED	5190768: Oxychilus cellarius (O.F.Müller, 1774)
5191102	Monacha cantiana (Montagu, 1803)	SPECIES	ACCEPTED	5191102: Monacha cantiana (Montagu, 1803)
5191252	Aplysia punctata (Cuvier, 1803)	SPECIES	ACCEPTED	5191252: Aplysia punctata (Cuvier, 1803)
5191383	Tectura virginea (O.F.Müller, 1776)	SPECIES	ACCEPTED	5191383: Tectura virginea (O.F.Müller, 1776)
5192244	Alvania lactea (Michaud, 1830)	SPECIES	ACCEPTED	5192244: Alvania lactea (Michaud, 1830)
5192339	Rissoa parva (da Costa, 1778)	SPECIES	ACCEPTED	5192339: Rissoa parva (da Costa, 1778)
5192470	Potamopyrgus antipodarum (Gray, 1843)	SPECIES	ACCEPTED	5192470: Potamopyrgus antipodarum (Gray, 1843)
5192503	Euspira catena (da Costa, 1778)	SPECIES	ACCEPTED	2300424: Lunatia catena (da Costa, 1778) | 5192503: Euspira catena (da Costa, 1778)
5192789	Crepidula fornicata (Linnaeus, 1758)	SPECIES	ACCEPTED	5192789: Crepidula fornicata (Linnaeus, 1758)
5192808	Trivia arctica (Pulteney, 1799)	SPECIES	ACCEPTED	5192808: Trivia arctica (Pulteney, 1799)
5192928	Caecum glabrum (Montagu, 1803)	SPECIES	ACCEPTED	5192928: Caecum glabrum (Montagu, 1803)
5193449	Nucella lapillus (Linnaeus, 1758)	SPECIES	ACCEPTED	5193449: Nucella lapillus (Linnaeus, 1758)
5193509	Colus gracilis (da Costa, 1778)	SPECIES	ACCEPTED	5193509: Colus gracilis (da Costa, 1778)
5193997	Piscicola geometra (Linnaeus, 1761)	SPECIES	ACCEPTED	5193997: Piscicola geometra (Linnaeus, 1761)
5194017	Chaetogaster diaphanus (Gruithuisen, 1828)	SPECIES	ACCEPTED	5194017: Chaetogaster diaphanus (Gruithuisen, 1828)
5194076	Grania postclitellochaeta (Knöllner, 1935)	SPECIES	ACCEPTED	5194076: Grania postclitellochaeta (Knöllner, 1935)
5194079	Grania ovitheca Erséus, 1977	SPECIES	ACCEPTED	5194079: Grania ovitheca Erséus, 1977
5194168	Psamathe fusca Johnston, 1836	SPECIES	ACCEPTED	5194274: Kefersteinia cirrhata (Keferstein, 1862)
5194198	Microphthalmus fragilis Bobretzky, 1870	SPECIES	ACCEPTED	5194198: Microphthalmus fragilis Bobretzky, 1870
5194208	Microphthalmus listensis Westheide, 1967	SPECIES	ACCEPTED	5194208: Microphthalmus listensis Westheide, 1967
5194209	Microphthalmus similis Bobretzky, 1870	SPECIES	ACCEPTED	5194209: Microphthalmus similis Bobretzky, 1870
5194422	Exogone naidina Örsted, 1845	SPECIES	ACCEPTED	5194422: Exogone naidina Örsted, 1845
5194603	Syllis garciai (Campoy, 1982)	SPECIES	ACCEPTED	5194603: Syllis garciai (Campoy, 1982)
5194622	Syllis gracilis Grube, 1840	SPECIES	ACCEPTED	5194622: Syllis gracilis Grube, 1840
5194646	Syllis hyalina Grube, 1863	SPECIES	ACCEPTED	2310761: Typosyllis hyalina (Grube, 1863) | 5194646: Syllis hyalina Grube, 1863
5194687	Syllis armillaris (O.F.Müller, 1776)	SPECIES	ACCEPTED	2310824: Typosyllis armillaris (O.F.Müller, 1776) | 5194687: Syllis armillaris (O.F.Müller, 1776)
5194803	Aphrodita aculeata Linnaeus, 1758	SPECIES	ACCEPTED	5194803: Aphrodita aculeata Linnaeus, 1758
5195015	Phyllodoce laminosa Savigny, 1818	SPECIES	ACCEPTED	5195015: Phyllodoce laminosa Savigny, 1818
5195033	Phyllodoce mucosa Örsted, 1843	SPECIES	ACCEPTED	2311717: Anaitides mucosa (Örsted, 1843) | 5195033: Phyllodoce mucosa Örsted, 1843
5195037	Phyllodoce groenlandica Örsted, 1842	SPECIES	ACCEPTED	5195037: Phyllodoce groenlandica Örsted, 1842
5195062	Phyllodoce rosea (McIntosh, 1877)	SPECIES	ACCEPTED	5195062: Phyllodoce rosea (McIntosh, 1877)
5195112	Phyllodoce lineata (Claparède, 1870)	SPECIES	ACCEPTED	5195112: Phyllodoce lineata (Claparède, 1870)
5195171	Eteone longa (Fabricius, 1780)	SPECIES	ACCEPTED	5195171: Eteone longa (Fabricius, 1780)
5195187	Eteone flava (Fabricius, 1780)	SPECIES	ACCEPTED	5195187: Eteone flava (Fabricius, 1780)
5195256	Eulalia mustela Pleijel, 1987	SPECIES	ACCEPTED	5195256: Eulalia mustela Pleijel, 1987
5195441	Glycera lapidum Quatrefages, 1866	SPECIES	ACCEPTED	5195441: Glycera lapidum Quatrefages, 1866
5195463	Glycera alba (O.F.Müller, 1776)	SPECIES	ACCEPTED	5195463: Glycera alba (O.F.Müller, 1776)
5195516	Glycera capitata Örsted, 1843	SPECIES	ACCEPTED	5195516: Glycera capitata Örsted, 1843
5195540	Glycera unicornis Lamarck, 1818	SPECIES	ACCEPTED	5195461: Glycera rouxii Audouin & Milne Edwards, 1833 | 5195540: Glycera unicornis Lamarck, 1818
5195560	Glycera tridactyla Schmarda, 1861	SPECIES	ACCEPTED	5195560: Glycera tridactyla Schmarda, 1861
5195915	Malmgrenia ljungmani (Malmgren, 1867)	SPECIES	ACCEPTED	5195915: Malmgrenia ljungmani (Malmgren, 1867)
5195918	Malmgrenia lunulata (Delle Chiaje, 1830)	SPECIES	ACCEPTED	2314605: Malmgreniella lunulata (Delle Chiaje, 1830)
5195921	Malmgrenia castanea McIntosh, 1876	SPECIES	ACCEPTED	2314618: Malmgreniella castanea (McIntosh, 1876)
5195923	Malmgrenia arenicolae (Saint-Joseph, 1888)	SPECIES	ACCEPTED	2314634: Malmgreniella arenicolae (de Saint Joseph, 1888)
5196021	Pholoe inornata Johnston, 1839	SPECIES	ACCEPTED	5196021: Pholoe inornata Johnston, 1839
5196025	Pholoe baltica Örsted, 1843	SPECIES	ACCEPTED	5196025: Pholoe baltica Örsted, 1843
5196030	Pholoe minuta (Fabricius, 1780)	SPECIES	ACCEPTED	5196030: Pholoe minuta (Fabricius, 1780)
5196953	Euphrosine foliosa Audouin & H Milne Edwards, 1833	SPECIES	ACCEPTED	5196953: Euphrosine foliosa Audouin & H Milne Edwards, 1833
5197090	Heteromastus filiformis (Claparède, 1864)	SPECIES	ACCEPTED	5197090: Heteromastus filiformis (Claparède, 1864)
5197443	Arenicola marina (Linnaeus, 1758)	SPECIES	ACCEPTED	5197443: Arenicola marina (Linnaeus, 1758)
5197540	Ophelia borealis Quatrefages, 1866	SPECIES	ACCEPTED	5197540: Ophelia borealis Quatrefages, 1866
5197555	Ophelia limacina (Rathke, 1843)	SPECIES	ACCEPTED	5197555: Ophelia limacina (Rathke, 1843)
5197579	Ophelia rathkei McIntosh, 1908	SPECIES	ACCEPTED	5197579: Ophelia rathkei McIntosh, 1908
5197747	Polydora cornuta Bosc, 1802	SPECIES	ACCEPTED	5197747: Polydora cornuta Bosc, 1802
5197861	Spio filicornis (Müller, 1776)	SPECIES	ACCEPTED	5197861: Spio filicornis (Müller, 1776)
5197879	Spio martinensis Mesnil, 1896	SPECIES	ACCEPTED	5197879: Spio martinensis Mesnil, 1896
5197910	Chaetopterus variopedatus (Renier, 1804)	SPECIES	ACCEPTED	5197910: Chaetopterus variopedatus (Renier, 1804)
